VideoAnalysis: Time (s),VideoAnalysis: X,VideoAnalysis: Y,VideoAnalysis: X Velocity,VideoAnalysis: Y Velocity
296.8,195.68,376.4528125,-14.89257813,1.556532118
297,191.5315625,377.2770313,-17.67632378,1.418728299
297.2,187.6682813,377.2770313,-14.93164063,0.062391493
297.4,185.1214063,377.2770313,-8.965928819,-1.190863715
297.6,183.3323438,376.7770313,0.88921441,-2.159830729
297.8,185.4964063,375.929375,10.44813368,-0.919596354
298,188.2542188,376.4215625,16.08723958,0.348307292
298.2,192.8010938,376.4215625,16.7719184,0.189887153
298.4,195.5589063,376.4215625,13.30295139,0.2734375
298.6,198.5276563,376.4215625,6.913519965,0.617404514
298.8,199.2542188,376.6676563,-3.76953125,0.917426215
299,196.7385938,377.1598438,-12.93565538,-0.260959201
299.2,192.96125,376.4371875,-16.64279514,-0.846896701
299.4,189.555,376.335625,-16.42957899,0.519748264
299.6,185.976875,376.8746875,-12.84830729,0.965711806
299.8,183.1839063,377.1207813,-3.623046875,-0.1953125
300,184.4846875,376.5895313,6.169704861,-0.661892361
300.2,187.0003125,376.5895313,10.28049045,0.016818576
300.4,187.9690625,376.835625,15.95377604,-0.142686632
300.6,193.6526563,376.4684375,18.93717448,-0.039605035
300.8,197.2307813,376.7379688,13.18956163,0.316840278
301,199.9417188,376.7379688,2.206195943,0.105241927
301.2,198.6526563,376.7379688,-11.05514676,0.029894522
301.4,193.3128125,376.7379688,-14.41565086,-0.015648431
301.6,192.070625,376.7848438,-13.19727745,-0.250580282
301.8,189.2346875,376.5426563,-15.11680131,-0.145663898
302,185.1292188,376.78875,-12.08911257,-0.225150401
302.2,182.4573438,376.5465625,-0.354275174,-0.619032118
302.4,184.9378125,376.2301563,12.28841146,0.259331597
302.6,188.6721875,376.7457813,18.56825087,0.721571181
302.8,192.93,376.7457813,20.25119358,0.276692708
303,198.3753125,376.7457813,13.48307292,0.187174479
303.2,199.1370313,376.7457813,2.428927951,0.359700521
303.4,198.3401563,376.991875,-4.790039063,0.169270833
303.6,197.14875,376.8395313,-11.04763455,-0.063476563
303.8,193.820625,376.8395313,-15.73947483,0.182291667
304,190.0003125,376.8395313,-15.73350694,0.685221354
304.2,186.9182813,377.3785938,-11.91351997,0.067274306
304.4,184.414375,376.898125,-3.703884549,-0.648871528
304.6,185.383125,376.898125,4.976671007,-0.533311632
304.8,186.9573438,376.6207813,11.09917535,-0.043402778
305,190.0979688,377.148125,15.26746962,-0.479600694
305.2,193.4065625,376.1871875,16.57606337,0.031467014
305.4,197.4221875,376.9489063,13.53841146,1.360134549
305.6,200.18,377.195,3.530815972,0.738389757
305.8,199.1448438,377.195,-8.211805556,0.155707465
306,196.3323438,377.2028125,-16.92545573,-0.355360243
306.2,191.2385938,377.2028125,-19.32942708,-1.191948785
306.4,187.46125,376.47625,-14.96853299,-0.848524306
306.6,184.8714063,376.47625,-7.735460069,0.991753472
306.8,183.6682813,377.3082813,2.820638021,1.04546441
307,186.6682813,377.3082813,10.17361111,-0.640733507
307.2,188.4846875,376.53875,13.63226997,-0.342881944
307.4,192.305,377.054375,14.99565972,0.503472222
307.6,195.0628125,377.054375,12.35894097,0.179578993
307.8,198.1096875,377.054375,5.218641493,0.105794271
308,198.1096875,377.054375,-6.166992188,0.100911458
308.2,194.5354688,377.054375,-12.6047092,0.301106771
308.4,191.945625,377.3004688,-13.20800781,-0.021158854
308.6,189.4221875,377.0426563,-13.28613281,-0.290256076
308.8,185.8479688,377.0426563,-9.224175347,0.011393229
309,185.8167188,377.0426563,-4.553708221,0.182585948
309.2,183.4846875,377.32,2.732869258,-0.52789332
309.4,185.9534375,377.0778125,13.74685714,-2.066636603
309.6,190.83625,376.0153125,16.14805197,-1.449483157
309.8,192.8675,376.0153125,15.21774658,1.230927129
310,197.1721875,377.0426563,11.34824029,1.70734998
310.2,198.43,377.0426563,2.376302083,0.570746528
310.4,198.5003125,377.0426563,-8.160264757,0.142686632
310.6,194.5940625,377.0426563,-15.89518229,0
310.8,190.8128125,377.0426563,-16.65256076,-0.047743056
311,187.7151563,377.0426563,-14.80740017,-0.230577257
311.2,184.0589063,377.0426563,-8.281792535,-0.779079861
311.4,183.7659375,376.6989063,1.270616319,-1.101345486
311.6,185.1565625,376.41375,8.50531684,-0.534939236
311.8,187.476875,376.41375,13.88617622,0.374891493
312,190.7971875,376.6598438,17.6047092,0.84906684
312.2,195.3401563,376.9059375,16.22884115,0.652669271
312.4,198.5510938,376.9059375,8.298611111,0.457356771
312.6,199.5667188,376.9059375,-4.017469618,0.965169271
312.8,195.9495313,377.4215625,-12.02745226,0.930989583
313,193.7307813,377.4215625,-14.5062934,0.219184028
313.2,190.1135938,377.4215625,-15.19585503,-0.197482639
313.4,186.5784375,377.4215625,-10.44433594,-0.941840278
313.6,185.5940625,376.9371875,-3.512369792,-1.176757813
313.8,185.5940625,376.9371875,2.215169271,-1.162109375
314,185.83625,376.4528125,10.12261285,-0.916341146
314.2,190.133125,376.2145313,15.03526476,0.818142361
314.4,193.2190625,377.0348438,13.22699653,1.426866319
314.6,195.7346875,377.0348438,8.794487847,0.861545139
314.8,196.9807813,377.2965625,2.486436632,0.457899306
315,196.9807813,377.2965625,-4.949544271,-0.268012153
315.2,194.758125,377.054375,-11.0172526,-0.429144965
315.4,192.2034375,377.0973438,-14.74880642,-0.480143229
315.6,188.18,377.0973438,-14.48459201,-1.385091146
315.8,185.8089063,376.335625,-10.40690104,-1.369357639
316,183.508125,376.335625,-3.133138021,-0.423177083
316.2,183.9925,376.335625,6.685655382,-0.037434896
316.4,186.508125,376.335625,14.75423177,0.2734375
316.6,191.008125,376.335625,17.11154514,0.997178819
316.8,193.7190625,376.8278125,15.85723353,1.320229196
317,198.2659375,376.8278125,9.288323099,1.674510032
317.2,198.9925,377.6090625,-4.233894929,1.276894176
317.4,195.3753125,377.5895313,-12.45142936,-0.21860773
317.6,192.7854688,377.5895313,-14.67188337,-1.929467474
317.8,189.4573438,376.3551563,-15.0014035,-1.531688706
318,186.6565625,376.85125,-13.38921441,-0.424262153
318.2,182.9964063,376.3239063,-6.487630208,0.134006076
318.4,183.3010938,377.023125,4.121636285,0.16547309
318.6,185.5745313,376.5153125,11.00260417,-0.430772569
318.8,187.9221875,376.5270313,16.16482205,0.354817708
319,192.133125,376.7965625,19.140625,0.584852431
319.2,196.8753125,376.7965625,15.07161458,0.704210069
319.4,199.633125,377.0270313,3.890516493,0.897894965
319.6,198.3596875,377.273125,-7.362738715,0.572374132
319.8,195.2776563,377.273125,-12.1891276,0.135633681
320,193.1409375,377.273125,-14.40700955,-0.098198785
320.2,189.52375,377.273125,-15.23003472,-0.430230035
320.4,186.4104688,377.0348438,-12.33181424,-0.430230035
320.6,183.5354688,377.0348438,-4.076605903,-0.171983507
320.8,184.5042188,377.0348438,5.832248264,-0.191514757
321,186.2932813,377.0348438,13.65831163,-0.440538194
321.2,190.6370313,376.7496875,17.3421224,-0.214301215
321.4,194.0159375,376.7496875,15.92393663,0.820855035
321.6,198.1135938,377.2848438,8.590494792,0.8984375
321.8,198.0667188,377.3082813,-2.063259549,0.057508681
322,196.5471875,377.3082813,-9.518229167,-0.82953559
322.2,193.9573438,376.8004688,-14.7124566,-0.913628472
322.4,190.055,376.8004688,-15.94401042,-0.282118056
322.6,186.6448438,376.8004688,-12.10503472,-0.070529514
322.8,184.8792188,376.8004688,-5.787760417,0
323,184.08625,376.8004688,2.088216146,0.010850694
323.2,185.58625,376.8004688,10.23708767,0.115017361
323.4,188.7190625,376.8004688,15.28320313,0.323350694
323.6,192.5042188,376.8785938,15.7953559,0.655381944
323.8,195.7815625,377.3942188,11.6672092,-0.379774306
324,197.570625,376.6442188,4.669596354,-1.056857639
324.2,198.2971875,376.6442188,-5.374891493,-0.260416667
324.4,195.258125,376.6442188,-14.12326389,0.130750868
324.6,191.4378125,376.6442188,-16.72254774,0.760091146
324.8,187.64875,377.2535938,-14.08262208,0.050532695
325,185.5940625,376.5075,-8.943919159,-0.081554273
325.2,183.7620313,377.0426563,-1.866156994,0.446678435
325.4,184.0042188,377.0426563,8.800882183,-0.527440706
325.6,188.1995313,376.7575,15.05335132,-1.090307528
325.8,190.7151563,376.5153125,17.37081486,-1.232200485
326,195.5042188,376.0114063,16.24782986,-0.027126736
326.2,198.2620313,376.5035938,9.377170139,1.287977431
326.4,200.2932813,376.5035938,-2.106119792,2.415907118
326.6,196.7854688,377.7145313,-10.94943576,2.238498264
326.8,194.4026563,378.0035938,-12.59711372,-0.5859375
327,192.1448438,377.0348438,-14.62727865,-1.512044271
327.2,188.0354688,377.0348438,-13.20366753,-0.770399306
327.4,186.101875,376.8082813,-7.830946181,-0.132921007
327.6,184.3323438,377.054375,0.839301215,0.221354167
327.8,186.3167188,377.054375,9.832899306,-0.268554688
328,188.8323438,376.8121875,15.56911892,-0.193142361
328.2,193.8635938,377.0817188,14.81065538,-0.500217014
328.4,195.0471875,376.460625,11.08452691,-0.091145833
328.6,198.133125,376.9528125,6.716579861,0.662977431
328.8,199.58625,376.9215625,-5.532226563,0.521918403
329,195.4378125,377.2301563,-15.27994792,0.043402778
329.2,191.6175,376.991875,-16.24565972,-0.700412326
329.4,188.5784375,376.7496875,-13.72450087,-0.492621528
329.6,185.414375,376.7496875,-6.979709201,-0.075412326
329.8,185.414375,376.7496875,1.421983507,0.131835938
330,186.6682813,376.9957813,6.927083333,-0.53765191
330.2,188.508125,376.6754688,10.6624349,-1.78656684
330.4,190.7815625,375.9489063,13.9046224,-1.587999132
330.6,194.508125,375.9489063,14.23231337,-0.806749132
330.8,197.883125,375.710625,7.440863715,-0.167100694
331,197.883125,375.710625,-1.797960069,1.150716146
331.2,197.101875,376.22625,-10.67057292,2.026367188
331.4,192.7464063,376.7848438,-14.86111111,1.649305556
331.6,190.1526563,377.085625,-13.5281033,0.311414931
331.8,187.101875,376.7457813,-10.02821181,-0.412326389
332,185.7698438,376.7457813,-3.992513021,-0.43999566
332.2,185.2776563,376.7457813,3.178168403,-0.860460069
332.4,186.7503125,376.4332813,11.32921007,-1.202256944
332.6,190.6253125,375.5739063,15.02060198,1.244123421
332.8,193.6409375,377.2184375,13.75188277,2.449233486
333,196.93,377.2184375,7.931212836,0.795853026
333.2,196.93,377.2184375,0.848516927,0.116807197
333.4,196.93,377.2184375,-4.933557478,-0.454966785
333.6,195.164375,377.2184375,-11.00953563,-1.481285042
333.8,192.1526563,376.41375,-14.65332031,-1.508789063
334,188.3792188,376.3629688,-13.35286458,-0.429144965
334.2,186.3245313,376.3629688,-8.66265191,0.190972222
334.4,184.3089063,376.6207813,-0.777452257,0.059678819
334.6,185.8089063,376.3785938,7.904730903,-0.065646701
334.8,188.4573438,376.3785938,11.9656033,0.665690104
335,190.96125,376.6559375,13.70171441,1.298828125
335.2,194.0471875,377.1910938,13.44021267,0.61577691
335.4,196.8909375,376.9489063,9.608832465,-0.264756944
335.6,199.4065625,376.9489063,-1.266276042,-0.5078125
335.8,196.3635938,376.4645313,-11.81043837,0.482313368
336,193.1995313,377.22625,-15.14811198,1.16156684
336.2,189.133125,377.2535938,-12.41699219,0.349934896
336.4,188.14875,377.2535938,-8.154296875,-0.118272569
336.6,186.6721875,377.2965625,-6.427951389,-1.095377604
336.8,184.5354688,376.72625,0.061306424,-1.627604167
337,185.7932813,376.72625,10.18337674,-2.185872396
337.2,189.4573438,375.6676563,16.27224392,-1.744249132
337.4,193.5589063,375.4254688,15.8344184,1.257052951
337.6,196.5120313,376.6559375,10.52083333,2.220594618
337.8,198.0120313,376.6559375,3.108723958,1.589626736
338,198.3948438,377.0934375,-6.870117188,1.447482639
338.2,194.6526563,377.3629688,-13.72558594,0.589192708
338.4,191.6135938,377.3629688,-13.93988715,-0.311414931
338.6,189.02375,377.3629688,-12.49565972,-1.628689236
338.8,185.6839063,376.35125,-6.355251736,-1.378580729
339,186.4378125,376.6403125,0.374348958,-0.232747396
339.2,186.4378125,376.6403125,4.645182292,-0.547417535
339.4,187.695625,376.1090625,10.7687717,0.316297743
339.6,191.508125,376.8473438,13.10384115,0.702582465
339.8,193.6760938,376.7145313,11.54351128,-0.213758681
340,195.8714063,376.5426563,9.461263021,-0.281575521
340.2,198.6604688,376.5426563,1.889648438,-0.113932292
340.4,197.3870313,376.5426563,-8.866102431,0.01030816
340.6,193.320625,376.5426563,-12.15175383,0.136766288
340.8,192.539375,376.5426563,-14.23234353,0.444597544
341,187.8948438,376.78875,-15.68293099,0.445884646
341.2,184.320625,376.78875,-7.985027776,0.103296421
341.4,184.320625,376.78875,1.797437798,-0.171206448
341.6,185.820625,376.78875,8.346766161,-0.616864243
341.8,188.33625,376.5465625,11.24457465,-0.944010417
342,190.6565625,376.03875,11.78059896,0.281575521
342.2,192.83625,376.7770313,11.97862413,1.017252604
342.4,196.21125,376.7770313,7.992621528,0.339626736
342.6,197.4690625,376.7770313,-2.362738715,0.102539063
342.8,194.6760938,376.7770313,-10.41937934,0
343,192.1292188,376.7770313,-12.90744358,0
343.2,189.5823438,376.7770313,-13.96864149,0
343.4,185.7620313,376.7770313,-10.46929253,0
343.6,184.2425,376.7770313,-1.619466146,-0.073242188
343.8,185.5003125,376.7770313,5.882161458,-0.224609375
344,187.2425,376.7770313,10.31955295,-0.735677083
344.2,189.8440625,376.2496875,13.12554253,-0.222981771
344.4,192.6878125,376.741875,14.04188368,0.101996528
344.6,195.633125,376.3317188,12.95789931,0.241970486
344.8,199.3401563,376.8239063,4.688042535,0.346679688
345,198.2073438,376.6325,-6.98187934,-0.242513021
345.2,195.5784375,376.6325,-14.14388021,-0.310329861
345.4,191.758125,376.366875,-16.55598958,0.220269097
345.6,187.89875,376.6129688,-12.80110677,1.213650174
345.8,186.164375,377.1207813,-6.053602431,1.016710069
346,185.383125,377.1207813,1.545681424,0.252821181
346.2,186.9690625,377.1207813,8.004014757,-0.138888889
346.4,189.0003125,377.1207813,11.85438368,-0.647243924
346.6,192.3401563,376.66375,12.14301215,-0.246853299
346.8,194.445625,376.9840625,8.894856771,0.324435764
347,195.9885938,376.9840625,4.565972222,0.114474826
347.2,196.7464063,376.9840625,-2.037760417,0.045572917
347.4,194.9378125,376.9840625,-7.592773438,0.046657986
347.6,193.3753125,376.9840625,-11.30479601,0.080295139
347.8,190.33625,376.991875,-13.63498264,0.151909722
348,187.0745313,377.2965625,-11.11436632,-0.822482639
348.2,185.02375,376.554375,-4.021809896,-1.283094618
348.4,185.02375,376.554375,5.349486682,-0.71297891
348.6,187.7815625,376.28875,11.683953,-0.138510485
348.8,190.539375,376.5348438,13.62965791,0.298032832
349,193.633125,376.5348438,12.63774588,0.206521386
349.2,195.664375,376.5348438,10.08521388,0.393020463
349.4,198.2659375,376.5348438,4.142431437,1.113335579
349.6,198.1604688,377.3004688,-5.897352431,0.440538194
349.8,195.7776563,376.8160938,-14.79926215,-0.718315972
350,191.4651563,376.8160938,-18.86827257,-1.037326389
350.2,186.164375,376.3317188,-12.60145399,-0.941840278
350.4,185.6721875,376.3317188,-2.395833333,-0.269097222
350.6,186.39875,376.3317188,3.007269965,-0.067274306
350.8,187.7034375,376.3317188,4.557291667,0
351,187.7034375,376.3317188,7.592230903,0
351.2,190.2190625,376.3317188,12.75716146,0
351.4,193.5940625,376.3317188,13.6843533,0.114474826
351.6,196.1096875,376.3317188,11.46321615,0.457899306
351.8,200.0159375,376.3317188,0.435112847,1.525607639
352,196.2776563,377.1559375,-10.68359375,1.604275174
352.2,194.2659375,377.1559375,-14.60069444,0.81000434
352.4,189.8245313,377.4254688,-14.47699653,0.130208333
352.6,187.2776563,377.1832813,-8.094075521,-0.422092014
352.8,187.2776563,377.1832813,-3.789605035,-0.574001736
353,185.6760938,376.9410938,1.46484375,-0.666232639
353.2,186.6917188,376.9410938,10.98958333,-0.796983507
353.4,190.7932813,376.6559375,16.78927951,-1.028103299
353.6,195.0979688,376.3903125,14.10264757,-0.638020833
353.8,196.8870313,376.3903125,7.788085938,-0.012478299
354,198.8714063,376.3903125,-1.960177951,0.52734375
354.2,195.8323438,376.3903125,-10.11664497,1.801215278
354.4,193.6878125,377.648125,-12.77723524,0.762261285
354.6,190.4026563,376.679375,-12.90527344,-0.294053819
354.8,188.3635938,377.1715625,-11.02647569,0.094943576
355,185.2815625,376.9332813,-5.533854167,-0.291341146
355.2,185.52375,376.9332813,3.004557292,-0.064019097
355.4,187.02375,376.9332813,9.099934896,-0.033094618
355.6,189.539375,376.9332813,12.9937066,0
355.8,192.8284375,376.9332813,12.95844184,0.040690104
356,195.101875,376.9332813,10.04937066,0.095486111
356.2,197.8596875,376.9332813,2.299804688,0.259874132
356.4,196.2542188,377.22625,-6.455127927,-0.384748421
356.6,193.9534375,376.741875,-9.207036828,-0.868558007
356.8,192.351875,376.741875,-10.39431725,-0.738447886
357,189.7620313,376.460625,-10.47732618,-0.576950324
357.2,188.2854688,376.460625,-10.17654638,-0.156548979
357.4,184.8753125,376.460625,-5.713393168,-0.152664291
357.6,184.8753125,376.460625,3.726128472,-0.41937934
357.8,187.14875,376.460625,9.85405816,-1.33734809
358,189.7503125,375.6442188,11.44422743,-1.029730903
358.2,191.7346875,375.8903125,11.99435764,0.024956597
358.4,194.7815625,375.8903125,10.57671441,0.160047743
358.6,196.2815625,375.8903125,6.840277778,0.37109375
358.8,198.555,376.1364063,-1.569552951,-0.018988715
359,195.9651563,376.1364063,-10.89355469,-1.394314236
359.2,192.3479688,375.3629688,-11.66937934,-1.799587674
359.4,190.5823438,375.1207813,-8.476019965,-0.655924479
359.6,189.3089063,375.1207813,-6.112196181,0.568576389
359.8,188.445625,375.1207813,-5.175238715,2.575412326
360,187.4378125,376.6403125,-5.219726563,2.306315104
360.2,185.9182813,376.398125,-2.739800347,0.327690972
360.4,185.9182813,376.398125,2.234157986,-0.137803819
360.6,185.9182813,376.398125,10.61143663,-0.653211806
360.8,190.8401563,375.8278125,15.17795139,0.30327691
361,194.3245313,376.5660938,9.092881944,1.016167535
361.2,194.3245313,376.5660938,3.063151042,0.365125868
361.4,194.3245313,376.5660938,2.305772569,0.310872396
361.6,194.8089063,376.5660938,3.876953125,0.654296875
361.8,196.0667188,376.8121875,4.651692708,1.035698785
362,197.8557813,377.3278125,0.234917535,-0.061306424
362.2,195.9651563,376.7770313,-3.607855903,-1.144748264
362.4,195.4729688,376.5348438,-3.723958333,-0.879991319
362.6,194.9378125,376.5348438,-5.240342882,-0.943467882
362.8,193.664375,376.2926563,-7.341037326,-1.430121528
363,191.0745313,375.7614063,-5.851779514,-1.059570313
363.2,191.0745313,375.7614063,-3.191189236,-0.192057292
363.4,191.0745313,375.7614063,-5.480143229,0.370551215
363.6,188.2385938,376.0075,-5.188802083,0.444335938
363.8,188.2385938,376.0075,-2.043185764,0.176866319
364,188.2385938,376.0075,-2.059461806,0.194769965
364.2,187.7464063,376.0075,-3.413628472,0.521918403
364.4,186.3479688,376.2965625,-2.798759308,0.521974241
364.6,186.3479688,376.2965625,-0.881077989,0.195124787
364.8,186.3479688,376.2965625,-0.223906643,0.177183764
365,186.3479688,376.2965625,0.294299943,0.445884646
365.2,186.101875,376.5426563,2.407197668,0.444597544
365.4,186.8753125,376.5426563,6.559573029,0.168820356
365.6,189.101875,376.5426563,9.058702257,0.162217882
365.8,190.64875,376.5426563,10.38845486,0.416124132
366,193.664375,376.773125,9.43359375,0.376519097
366.2,194.9221875,376.773125,6.03515625,-0.030381944
366.4,195.695625,376.773125,4.065755208,-0.482855903
366.6,196.555,376.4879688,2.192382813,-0.655924479
366.8,196.555,376.4879688,-0.696614583,-0.866970486
367,196.555,376.4879688,-3.791775174,-2.170681424
367.2,196.8167188,375.4723438,-12.74359809,-2.559136285
367.4,186.5432813,374.4332813,-1.120334201,1.2890625
367.6,196.0745313,376.4489063,11.4078776,3.087565104
367.8,196.3479688,376.6715625,1.853841146,0.469292535
368,195.789375,376.429375,-4.822048611,-1.386176215
368.2,193.5315625,375.7028125,-8.851453993,-1.410047743
368.4,191.7659375,375.2184375,-9.442274306,1.522894965
368.6,190.0979688,376.8629688,-10.43619792,2.162000868
368.8,187.305,376.6207813,-9.271375868,0.409071181
369,184.7190625,376.6207813,-0.551757813,-0.013563368
369.2,187.2346875,376.6207813,7.749023438,-0.36078559
369.4,188.7815625,376.6207813,11.76323785,-0.95703125
369.6,192.3753125,375.8473438,12.74414063,0.053710938
369.8,194.1175,376.585625,11.1702474,1.353624132
370,197.539375,376.7965625,6.049804688,0.834960938
370.2,197.539375,376.7965625,-3.543294271,0.616861979
370.4,194.9104688,377.2965625,-8.088650174,-0.675998264
370.6,193.9378125,376.3864063,-10.47417535,-1.156141493
370.8,191.0628125,376.3864063,-12.97092014,0.295681424
371,187.7229688,376.6403125,-10.33148872,1.220703125
371.2,186.2034375,377.1325,-4.079318576,0.922851563
371.4,186.2034375,377.1325,2.575412326,-0.1171875
371.6,187.46125,377.1325,8.171115451,-1.322157118
371.8,189.0471875,376.3629688,14.45963542,-1.364474826
372,194.3128125,376.3746875,15.08192274,-0.368381076
372.2,196.633125,376.32,7.997193458,0.245116282
372.4,197.3596875,376.5660938,0.672249169,0.484241784
372.6,196.8245313,376.5660938,-6.25659638,0.437562246
372.8,194.2776563,376.5660938,-10.10740534,1.062976873
373,192.2659375,377.0582813,-11.07586396,1.333792633
373.2,190.2542188,377.304375,-12.36663606,0.613604507
373.4,186.4339063,377.304375,-9.150390625,-0.245225694
373.6,185.0784375,377.304375,0.631510417,-1.45453559
373.8,187.883125,376.554375,5.554470486,-1.757269965
374,188.1253125,376.3121875,6.971571181,-0.61469184
374.2,190.1565625,376.3121875,9.67719184,0.583224826
374.4,191.6565625,376.5582813,12.65190972,1.613498264
374.6,196.4339063,377.2965625,9.806315104,1.046549479
374.8,197.320625,377.0621875,-1.108940972,0.021158854
375,194.8948438,377.0621875,-7.638888889,-0.128038194
375.2,193.539375,377.0621875,-10.50998264,-0.434027778
375.4,190.3753125,377.0621875,-10.72916667,-1.304796007
375.6,188.8635938,376.3395313,-8.432074653,-1.375325521
375.8,186.8089063,376.3395313,-4.767795139,-0.615234375
376,186.4104688,376.3395313,1.621636285,-0.703667535
376.2,187.6682813,375.8317188,7.125651042,0.059136285
376.4,189.4104688,376.3239063,11.43229167,0.801866319
376.6,192.6760938,376.6129688,12.88953993,-0.36187066
376.8,195.5667188,376.085625,9.115668403,-1.160481771
377,196.5823438,375.8434375,3.341471354,-0.604383681
377.2,197.0667188,375.8434375,-3.219943576,0.135091146
377.4,195.1760938,375.8434375,-8.461914063,1.080729167
377.6,192.4690625,376.460625,-7.759874132,1.114366319
377.8,191.4417188,376.460625,-4.168836806,0.342881944
378,191.4417188,376.460625,-3.176540799,0.085720486
378.2,191.195625,376.460625,-6.496853299,0
378.4,188.2385938,376.460625,-6.915690104,-0.183376736
378.6,187.21125,376.460625,-1.421440972,-0.525173611
378.8,187.21125,376.460625,6.577690972,-1.550564236
379,190.1995313,375.1403125,12.80490451,0.324435764
379.2,193.4417188,376.6403125,13.00835503,1.974826389
379.4,196.0510938,376.6403125,8.703342014,0.649956597
379.6,197.8401563,376.6403125,-0.69390191,0.208333333
379.8,196.320625,376.6403125,-12.22113715,0
380,191.9260938,376.6403125,-18.21017795,0
380.2,187.3245313,376.6403125,-15.11167085,0.068454451
380.4,184.8557813,376.6403125,-5.817373747,0.273960714
380.6,184.8557813,376.6403125,4.467127895,0.899375341
380.8,187.0784375,377.1325,12.44346842,0.92220937
381,191.2346875,377.1325,13.23940146,0.372760168
381.2,192.2464063,377.1871875,12.95083051,0.133522398
381.4,197.0354688,377.1871875,8.993055556,-0.104166667
381.6,197.0354688,377.1871875,-0.445421007,-0.530598958
381.8,196.008125,376.945,-6.341688368,-0.793185764
382,194.4065625,376.945,-11.3796658,-1.186523438
382.2,190.7932813,376.2184375,-12.51573351,-0.443250868
382.4,188.9729688,376.5621875,-10.81922743,1.136610243
382.6,186.2229688,377.0582813,-7.20703125,1.063368056
382.8,185.18,377.10125,0.75249566,0.40093316
383,186.9221875,377.10125,7.060546875,0.092773438
383.2,188.2659375,377.10125,11.75238715,-0.027126736
383.4,192.039375,377.10125,13.65559896,-0.135633681
383.6,194.58625,377.10125,10.76551649,-0.424804688
383.8,196.5667188,376.8629688,5.996636285,-0.364040799
384,197.6839063,376.8395313,-2.269422743,0.133463542
384.2,195.4339063,376.9723438,-9.245334201,0.295681424
384.4,193.3792188,377.2223438,-12.92426215,-0.443793403
384.6,189.5159375,376.7145313,-12.20106337,-0.927734375
384.8,187.914375,376.2301563,-7.730577257,1.009114583
385,186.0823438,377.8160938,-1.303168403,0.220811632
385.2,187.0745313,376.5582813,6.147460938,-1.312391493
385.4,189.5901563,376.3160938,8.813476563,1.139322917
385.6,191.3323438,377.054375,7.953016493,3.218315972
385.8,191.9534375,378.2926563,9.486762153,2.244466146
386,195.4378125,378.53875,8.964301215,-1.33734809
386.2,196.9846875,377.2575,1.981336806,-2.772352431
386.4,196.2464063,376.5348438,-5.468207465,-0.294596354
386.6,194.1096875,377.5621875,-9.871961806,0.703125
386.8,191.851875,377.32,-11.27170139,-0.510525174
387,189.2151563,377.085625,-9.958224826,-0.949435764
387.2,187.2190625,377.0504688,-4.982096354,-1.774088542
387.4,186.96125,376.3239063,1.22016059,-2.101779514
387.6,187.6878125,375.8395313,7.335611979,-0.764431424
387.8,191.0159375,376.085625,8.567708333,0.371636285
388,191.0159375,376.085625,9.562774361,1.035756132
388.2,194.14875,376.6207813,12.49000121,1.001050457
388.4,197.3909375,376.6207813,8.880886802,0.297877919
388.6,198.4925,376.6207813,1.07951844,0.074430633
388.8,197.7503125,376.6207813,-6.948312452,0
389,195.4495313,376.6207813,-13.35030886,0.114090751
389.2,191.6292188,376.6207813,-15.26204427,0.455729167
389.4,188.83625,376.6207813,-13.44943576,1.329752604
389.6,185.3440625,377.4410938,-6.673177083,0.881618924
389.8,185.3440625,377.4410938,4.004448785,-1.524522569
390,187.7971875,376.35125,10.85177951,-1.819118924
390.2,190.3284375,376.3942188,14.07335069,-0.657552083
390.4,193.9065625,376.1325,13.66699219,0.430230035
390.6,196.4221875,376.8707813,9.134114583,0.29296875
390.8,198.4534375,376.3864063,0.0390625,-0.469835069
391,196.9339063,376.1442188,-10.9233941,0.977647569
391.2,192.8245313,376.9254688,-15.5843099,1.615125868
391.4,189.2503125,377.1715625,-12.79079861,0.6640625
391.6,187.4339063,377.4176563,-7.492947049,-1.433919271
391.8,186.4260938,376.1598438,-2.662760417,-1.731228299
392,186.39875,376.6910938,1.633029514,-1.623806424
392.2,187.68,375.6285938,3.59375,-1.898871528
392.4,187.68,375.6285938,6.660698785,-0.882703993
392.6,188.9846875,375.6285938,14.68695747,-1.172960069
392.8,194.101875,374.9020313,18.77549913,-0.278320313
393,199.5315625,375.1715625,9.166124132,1.860351563
393.2,198.7932813,376.1559375,-5.173611111,1.826171875
393.4,194.601875,376.1559375,-7.71484375,0.624457465
393.6,194.601875,376.1559375,-4.897460938,0.297309028
393.8,194.601875,376.1559375,-9.014756944,0.409071181
394,191.0667188,376.445,-12.53634983,0.070529514
394.2,187.4495313,376.445,-7.044270833,-1.078016493
394.4,187.1604688,375.6325,3.636610243,-0.513237847
394.6,191.0354688,375.6325,5.766059028,2.517903646
394.8,189.7385938,377.2770313,6.02593316,2.91937934
395,192.4964063,377.2770313,9.138997396,1.131727431
395.2,194.2385938,377.2770313,8.06640625,0.85015191
395.4,196.4534375,377.7301563,3.41796875,0.171440972
395.6,196.2073438,377.4879688,-4.340820313,-0.762803819
395.8,194.0940625,377.0426563,-9.203750688,-0.116037538
396,191.83625,377.3160938,-10.53300594,0.913522908
396.2,189.6839063,377.8551563,-10.01896345,0.075887996
396.4,187.6292188,377.6129688,-7.678324525,-1.898418301
